2454201.500000000, 2007-Apr-11 , -1.402741245863006E+08, -5.282123429239032E+07,  1.333057267412543E+03,  1.000281595216491E+01, -2.799500506585968E+01, -3.169998638394844E-04,  4.999781176331312E+02,  1.498896688314495E+08,  5.043340923985852E-01,
2454202.500000000, 2007-Apr-12 , -1.393892377399812E+08, -5.523222749573653E+07,  1.297096878837794E+03,  1.048021010157551E+01, -2.781363838880534E+01, -5.091575214866140E-04,  5.001232562548696E+02,  1.499331802956112E+08,  5.027619953911245E-01,
2454203.500000000, 2007-Apr-13 , -1.384632271636884E+08, -5.762719037308121E+07,  1.246355467088521E+03,  1.095472482337212E+01, -2.762391609818125E+01, -6.568548280068143E-04,  5.002678419326438E+02,  1.499765259913428E+08,  5.004924523408599E-01,
2454204.500000000, 2007-Apr-14 , -1.374963499708145E+08, -6.000539663001665E+07,  1.185260392904282E+03,  1.142615837471476E+01, -2.742573689510081E+01, -7.467030870955682E-04,  5.004116714137142E+02,  1.500196449850057E+08,  4.975158331543517E-01,
2454205.500000000, 2007-Apr-15 , -1.364888831742917E+08, -6.236611148650108E+07,  1.119319412086159E+03,  1.189425028013423E+01, -2.721900956821096E+01, -7.674635218304360E-04,  5.005545446371436E+02,  1.500624772998400E+08,  4.938666136041412E-01,
2454206.500000000, 2007-Apr-16 , -1.354411290025444E+08, -6.470859370256482E+07,  1.054827767483890E+03,  1.235867798501047E+01, -2.700368111826554E+01, -7.125983893523369E-04,  5.006962795486571E+02,  1.501049683573470E+08,  4.896368903667331E-01,
2454207.500000000, 2007-Apr-17 , -1.343534198126460E+08, -6.703210027812646E+07,  9.983497606553137E+02,  1.281907062111126E+01, -2.677976888737351E+01, -5.827698915812363E-04,  5.008367294464862E+02,  1.501470741774431E+08,  4.849789883317305E-01,
2454208.500000000, 2007-Apr-18 , -1.332261209498624E+08, -6.933589365954395E+07,  9.560284478887916E+02,  1.327504237186488E+01, -2.654738402264990E+01, -3.871157039174733E-04,  5.009757986328828E+02,  1.501887660706650E+08,  4.800904648280605E-01,
2454209.500000000, 2007-Apr-19 , -1.320596301384613E+08, -7.161925010716735E+07,  9.328750579357147E+02,  1.372623706429681E+01, -2.630673321499177E+01, -1.423508625073566E-04,  5.011134512238782E+02,  1.502300332792695E+08,  4.751827183426616E-01,
2454210.500000000, 2007-Apr-20 , -1.308543731344048E+08, -7.388146709148434E+07,  9.322319033257663E+02,  1.417236707439681E+01, -2.605809502748768E+01,  1.302302712815617E-04,  5.012497097963416E+02,  1.502708825716319E+08,  4.704443056487375E-01,
2454211.500000000, 2007-Apr-21 , -1.296107968304482E+08, -7.612186785934635E+07,  9.555441820770502E+02,  1.461323173136442E+01, -2.580178059338294E+01,  4.086445014053197E-04,  5.013846444936823E+02,  1.503113349762172E+08,  4.660135863790428E-01,
2454212.500000000, 2007-Apr-22 , -1.283293618178933E+08, -7.833980252531371E+07,  1.002450300116092E+03,  1.504871209516105E+01, -2.553809516335668E+01,  6.734808672472781E-04,  5.015183567276626E+02,  1.503514208955068E+08,  4.619691179387292E-01,
2454213.500000000, 2007-Apr-23 , -1.270105361476439E+08, -8.053464634938392E+07,  1.071091660294682E+03,  1.547875035974770E+01, -2.526731268992253E+01,  9.096544366631321E-04,  5.016509625724588E+02,  1.503911751276634E+08,  4.583361391446752E-01,
2454214.500000000, 2007-Apr-24 , -1.256547911064308E+08, -8.270579651169291E+07,  1.158507506553084E+03,  1.590332559855114E+01, -2.498966616962917E+01,  1.106688155598334E-03,  5.017825794370813E+02,  1.504306328710229E+08,  4.551013920003469E-01,
2454215.500000000, 2007-Apr-25 , -1.242625989319494E+08, -8.485266859412876E+07,  1.261010151516646E+03,  1.632243403439470E+01, -2.470534951315996E+01,  1.258086094825472E-03,  5.019133172564063E+02,  1.504698270832319E+08,  4.522286204390517E-01,
2454216.500000000, 2007-Apr-26 , -1.228344319191866E+08, -8.697469349949126E+07,  1.374489076498896E+03,  1.673607665620063E+01, -2.441452484886164E+01,  1.360399733423279E-03,  5.020432736823254E+02,  1.505087870395910E+08,  4.496704162338451E-01,
2454217.500000000, 2007-Apr-27 , -1.213707623016298E+08, -8.907131505978785E+07,  1.494636091653258E+03,  1.714425335231287E+01, -2.411733057992121E+01,  1.412378998347563E-03,  5.021725320037830E+02,  1.505475377094977E+08,  4.473753284739083E-01,
2454218.500000000, 2007-Apr-28 , -1.198720624364269E+08, -9.114198827714109E+07,  1.617107404749840E+03,  1.754696134741125E+01, -2.381388772496483E+01,  1.414373130479873E-03,  5.023011605113715E+02,  1.505860995659566E+08,  4.452909806145228E-01,
2454219.500000000, 2007-Apr-29 , -1.183388050190992E+08, -9.318617800650027E+07,  1.737645625188947E+03,  1.794419575724034E+01, -2.350430377871331E+01,  1.367997016524569E-03,  5.024292123440810E+02,  1.506244885396360E+08,  4.433645280790100E-01,
2454220.500000000, 2007-Apr-30 , -1.167714632197735E+08, -9.520335787027411E+07,  1.852182488344610E+03,  1.833595063250144E+01, -2.318867430429266E+01,  1.276006005269892E-03,  5.025567252403466E+02,  1.506627159442341E+08,  4.415417271124842E-01,
2454221.500000000, 2007-May-01 , -1.151705107464630E+08, -9.719300923526831E+07,  1.956936870515347E+03,  1.872221948324029E+01, -2.286708290947845E+01,  1.142298157681410E-03,  5.026837209426963E+02,  1.507007882979970E+08,  4.397655990808589E-01,
2454222.500000000, 2007-May-02 , -1.135364219042949E+08, -9.915462014580509E+07,  2.048515601933002E+03,  1.910299480750076E+01, -2.253960038527152E+01,  9.719645202270755E-04,  5.028102042424561E+02,  1.507387070373279E+08,  4.379753523732583E-01,
2454223.500000000, 2007-May-03 , -1.118696717416836E+08, -1.010876841725059E+08,  2.124018328852952E+03,  1.947826657013837E+01, -2.220628372103743E+01,  7.713238239652753E-04,  5.029361617969379E+02,  1.507764681621897E+08,  4.361059161199987E-01,
2454224.500000000, 2007-May-04 , -1.101707363652204E+08, -1.029916991901466E+08,  2.181143198341131E+03,  1.984801987645470E+01, -2.186717551115018E+01,  5.479027099477563E-04,  5.030615609122030E+02,  1.508140618711860E+08,  4.340881585229515E-01,
2454225.500000000, 2007-May-05 , -1.084400934765819E+08, -1.048661661304768E+08,  2.218288006074727E+03,  2.021223222499991E+01, -2.152230398083053E+01,  3.103510336837090E-04,  5.031863484711097E+02,  1.508514722401985E+08,  4.318496375013496E-01,
2454226.500000000, 2007-May-06 , -1.066782231524529E+08, -1.067105877625033E+08,  2.234641658030450E+03,  2.057087066925068E+01, -2.117168356391544E+01,  6.830609247288066E-05,  5.033104501226142E+02,  1.508886769793449E+08,  4.293156171956031E-01,
2454227.500000000, 2007-May-07 , -1.048856088692449E+08, -1.085244675375462E+08,  2.230262579306960E+03,  2.092388897624700E+01, -2.081531577617446E+01, -1.677698766799907E-04,  5.034337697744394E+02,  1.509256472808853E+08,  4.264101352842114E-01,
2454228.500000000, 2007-May-08 , -1.030627387815995E+08, -1.103073085136199E+08,  2.206142496630549E+03,  2.127122451953383E+01, -2.045319015771129E+01, -3.867658357430415E-04,  5.035561893992774E+02,  1.509623477611229E+08,  4.230571442934981E-01,
2454229.500000000, 2007-May-09 , -1.012101073008663E+08, -1.120586123658282E+08,  2.164253786548972E+03,  2.161279432890025E+01, -2.008528538106718E+01, -5.771340687559245E-04,  5.036775692253556E+02,  1.509987365175345E+08,  4.191821460577554E-01,
2454230.500000000, 2007-May-10 , -9.932821707546020E+07, -1.137778785225435E+08,  2.107574395515025E+03,  2.194848964468487E+01, -1.971157123714936E+01, -7.272150746260309E-04,  5.037977485692658E+02,  1.510347653784462E+08,  4.147151956272262E-01,
2454231.500000000, 2007-May-11 , -9.741758151793079E+07, -1.154646035622686E+08,  2.040075178146362E+03,  2.227816873876940E+01, -1.933201299834074E+01, -8.258085531505088E-04,  5.039165478751627E+02,  1.510703805143697E+08,  4.095964797292271E-01,
2454232.500000000, 2007-May-12 , -9.547872800041349E+07, -1.171182811656739E+08,  1.966641549684107E+03,  2.260164891402310E+01, -1.894658028217794E+01, -8.631472615672209E-04,  5.040337728690942E+02,  1.511055236834394E+08,  4.037855427681040E-01,
2454233.500000000, 2007-May-13 , -9.351220168271114E+07, -1.187384031010073E+08,  1.892889821574092E+03,  2.291870052180606E+01, -1.855526233231922E+01, -8.323628846635955E-04,  5.041492219212797E+02,  1.511401344385679E+08,  3.972741694755115E-01,
2454234.500000000, 2007-May-14 , -9.151856959813972E+07, -1.203244618183288E+08,  1.824839150793850E+03,  2.322904792813867E+01, -1.815808969519169E+01, -7.313134714728164E-04,  5.042626974065999E+02,  1.511741535332348E+08,  3.901006091329326E-01,
2454235.500000000, 2007-May-15 , -8.949842415305799E+07, -1.218759550638818E+08,  1.768426262579858E+03,  2.353238290650095E+01, -1.775515820535804E+01, -5.642811622532662E-04,  5.043740207461028E+02,  1.512075274308172E+08,  3.823597731845554E-01,
2454236.500000000, 2007-May-16 , -8.745238482934557E+07, -1.233923923632117E+08,  1.728907646246254E+03,  2.382839269774624E+01, -1.734664650776564E+01, -3.427337688064469E-04,  5.044830489531878E+02,  1.512402132650105E+08,  3.742023512778333E-01,
2454237.500000000, 2007-May-17 , -8.538109698246378E+07, -1.248733023639475E+08,  1.710264377191663E+03,  2.411679760756777E+01, -1.693281697299368E+01, -8.441871727615791E-05,  5.045896887149208E+02,  1.512721830613009E+08,  3.658183351332026E-01,
2454238.500000000, 2007-May-18 , -8.328522741487511E+07, -1.263182393372341E+08,  1.714763223245740E+03,  2.439738561044724E+01, -1.651399534596086E+01,  1.892815295043704E-04,  5.046939037027092E+02,  1.513034259286505E+08,  3.574076900322592E-01,
2454239.500000000, 2007-May-19 , -8.116545758872534E+07, -1.277267871740783E+08,  1.742793646663427E+03,  2.467003060334268E+01, -1.609053494430233E+01,  4.568881175819328E-04,  5.047957127556597E+02,  1.513339475148812E+08,  3.491484320850938E-01,
2454240.500000000, 2007-May-20 , -7.902247620558959E+07, -1.290985601021383E+08,  1.793001898199320E+03,  2.493468883790596E+01, -1.566277902978984E+01,  6.999529671523064E-04,  5.048951799493773E+02,  1.513637670293761E+08,  3.411738940246261E-01,
2454241.500000000, 2007-May-21 , -7.685697287875535E+07, -1.304332005527944E+08,  1.862640624873340E+03,  2.519137878078835E+01, -1.523103405281259E+01,  9.048263905828691E-04,  5.049924002594273E+02,  1.513929129450935E+08,  3.335651861532253E-01,
2454242.500000000, 2007-May-22 , -7.466963387167104E+07, -1.317303753971602E+08,  1.948004577241838E+03,  2.544015529572705E+01, -1.479555873395729E+01,  1.062924052860126E-03,  5.050874850849615E+02,  1.514214186586589E+08,  3.263569128652371E-01,
2454243.500000000, 2007-May-23 , -7.246113995957278E+07, -1.329897718412933E+08,  2.044840673923492E+03,  2.568108747400997E+01, -1.435656619419857E+01,  1.169973274543601E-03,  5.051805505759132E+02,  1.514493189909463E+08,  3.195497446768130E-01,
2454244.500000000, 2007-May-24 , -7.023216587806618E+07, -1.342110938487058E+08,  2.148672102726996E+03,  2.591424434300171E+01, -1.391423297024395E+01,  1.224874477275151E-03,  5.052717098013857E+02,  1.514766478392201E+08,  3.131236597071411E-01,
2454245.500000000, 2007-May-25 , -6.798338066161025E+07, -1.353940594333635E+08,  2.255025116622448E+03,  2.613968828512668E+01, -1.346870940656684E+01,  1.228643618766512E-03,  5.053610683640854E+02,  1.515034368623752E+08,  3.070482528570690E-01,
2454246.500000000, 2007-May-26 , -6.571544829616217E+07, -1.365383987845739E+08,  2.359576620176435E+03,  2.635747390733066E+01, -1.302012816934827E+01,  1.183654714960625E-03,  5.054487224109389E+02,  1.515297148845351E+08,  3.012890327538620E-01,
2454247.500000000, 2007-May-27 , -6.342902832699355E+07, -1.376438529968810E+08,  2.458251074589789E+03,  2.656764981723784E+01, -1.256860966160362E+01,  1.093220366172432E-03,  5.055347579183330E+02,  1.515555076807720E+08,  2.958101039756607E-01,
2454248.500000000, 2007-May-28 , -6.112477626290714E+07, -1.387101731318362E+08,  2.547293968021870E+03,  2.677026127746999E+01, -1.211426435717510E+01,  9.614556061503521E-04,  5.056192503411360E+02,  1.515808378718865E+08,  2.905741802932074E-01,
2454249.500000000, 2007-May-29 , -5.880334376514290E+07, -1.397371193688820E+08,  2.623342631787062E+03,  2.696535235296274E+01, -1.165719265612219E+01,  7.933369563888348E-04,  5.057022640021586E+02,  1.516057247413720E+08,  2.855409298703703E-01,
2454250.500000000, 2007-May-30 , -5.646537870507040E+07, -1.407244600663471E+08,  2.683507189340889E+03,  2.715296669555199E+01, -1.119748309803665E+01,  5.948623095717309E-04,  5.057838508735144E+02,  1.516301838700763E+08,  2.806645494509877E-01,
2454251.500000000, 2007-May-31 , -5.411152523008697E+07, -1.416719706303201E+08,  2.725466378323734E+03,  2.733314652822746E+01, -1.073520985909840E+01,  3.732207651201414E-04,  5.058640486427532E+02,  1.516542265564425E+08,  2.758913474151992E-01,
2454252.500000000, 2007-Jun-01 , -5.174242399858733E+07, -1.425794321702023E+08,  2.747575493626297E+03,  2.750592976806735E+01, -1.027043046924221E+01,  1.368910016088520E-04,  5.059428781646862E+02,  1.516778590525858E+08,  2.711579959422608E-01,
2454253.500000000, 2007-Jun-02 , -4.935871273418662E+07, -1.434466299974930E+08,  2.748977381356061E+03,  2.767134559284014E+01, -9.803184591009009E+00, -1.043948504428904E-04,  5.060203405676447E+02,  1.517010816967713E+08,  2.663909446077282E-01,
2454254.500000000, 2007-Jun-03 , -4.696102720897073E+07, -1.442733520877627E+08,  2.729703159712255E+03,  2.782940906430571E+01, -9.333494460886412E+00, -3.398556050182577E-04,  5.060964143910670E+02,  1.517238880552845E+08,  2.615072409958874E-01,
2454255.500000000, 2007-Jun-04 , -4.455000270462707E+07, -1.450593876625136E+08,  2.690747944198549E+03,  2.798011557019436E+01, -8.861367229241178E+00, -5.580321229059493E-04,  5.061710531602259E+02,  1.517462641953528E+08,  2.564167131445002E-01,
2454256.500000000, 2007-Jun-05 , -4.212627593648627E+07, -1.458045260515103E+08,  2.634108342215419E+03,  2.812343575926000E+01, -8.386799066567955E+00, -7.472945789213092E-04,  5.062441837548861E+02,  1.517681881960810E+08,  2.510252405193169E-01,
2454257.500000000, 2007-Jun-06 , -3.969048737874007E+07, -1.465085559745060E+08,  2.562771674364805E+03,  2.825931135507967E+01, -7.909780710280202E+00, -8.964468381789104E-04,  5.063157058386128E+02,  1.517896299773627E+08,  2.452388017260595E-01,
2454258.500000000, 2007-Jun-07 , -3.724328390982056E+07, -1.471712653555734E+08,  2.480649668328464E+03,  2.838765192804101E+01, -7.430304236742248E+00, -9.954064463881807E-04,  5.063854925501132E+02,  1.518105515071391E+08,  2.389681967401164E-01,
2454259.500000000, 2007-Jun-08 , -3.478532169507197E+07, -1.477924417796279E+08,  2.392449847750366E+03,  2.850833265442140E+01, -6.948371218615853E+00, -1.035971282035142E-03,  5.064533926804418E+02,  1.518309074541088E+08,  2.321347117581824E-01,
2454260.500000000, 2007-Jun-09 , -3.231726920671826E+07, -1.483718737321905E+08,  2.303475845187902E+03,  2.862119351887385E+01, -6.464002802474129E+00, -1.012702471538063E-03,  5.065192346836317E+02,  1.518506463900848E+08,  2.246772741803936E-01,
2454261.500000000, 2007-Jun-10 , -2.983981020548404E+07, -1.489093528112280E+08,  2.219346252582967E+03,  2.872604131339052E+01, -5.977252157340389E+00, -9.239197190087367E-04,  5.065828330159738E+02,  1.518697126904624E+08,  2.165614654789213E-01,
2454262.500000000, 2007-Jun-11 , -2.735364634816692E+07, -1.494046771028690E+08,  2.145626234337687E+03,  2.882265673086234E+01, -5.488218729438612E+00, -7.726923166377908E-04,  5.066439972869738E+02,  1.518880492776072E+08,  2.077897938861508E-01,
2454263.500000000, 2007-Jun-12 , -2.485949887277631E+07, -1.498576557814160E+08,  2.087383544877172E+03,  2.891080894203227E+01, -4.997061684104972E+00, -5.675345640285823E-04,  5.067025442961459E+02,  1.519056012293954E+08,  1.984108949309022E-01,
2454264.500000000, 2007-Jun-13 , -2.235810866833086E+07, -1.502681146646864E+08,  2.048712537094951E+03,  2.899027823273401E+01, -4.504007618129041E+00, -3.223761626756083E-04,  5.067583120913918E+02,  1.519223199938095E+08,  1.885235921866719E-01,
2454265.500000000, 2007-Jun-14 , -1.985023414352481E+07, -1.506359019822377E+08,  2.032306235738099E+03,  2.906088337687508E+01, -4.009346957338590E+00, -5.543880937786128E-05,  5.068111739282112E+02,  1.519381675738040E+08,  1.782715702687062E-01,
2454266.500000000, 2007-Jun-15 , -1.733664678578373E+07, -1.509608932251781E+08,  2.039174871899188E+03,  2.912250623796106E+01, -3.513416275577808E+00,  2.129881690757784E-04,  5.068610491019801E+02,  1.519531197747413E+08,  1.678271268198682E-01,
2454267.500000000, 2007-Jun-16 , -1.481812503235561E+07, -1.512429939507270E+08,  2.068587053827941E+03,  2.917510498283242E+01, -3.016569704277452E+00,  4.633494426871110E-04,  5.069079078728162E+02,  1.519671676808291E+08,  1.573674195006048E-01,
2454268.500000000, 2007-Jun-17 , -1.229544768355853E+07, -1.514821399453247E+08,  2.118247010998428E+03,  2.921871124502286E+01, -2.519148073262223E+00,  6.793377692208002E-04,  5.069517693376232E+02,  1.519803170171751E+08,  1.470506665623099E-01,
2454269.500000000, 2007-Jun-18 , -9.769388196526954E+06, -1.516782949770143E+08,  2.184648673437536E+03,  2.925341351467318E+01, -2.021455324558533E+00,  8.493870901450373E-04,  5.069926933667787E+02,  1.519925857324668E+08,  1.369997494163273E-01,
2454270.500000000, 2007-Jun-19 , -7.240710748581850E+06, -1.518314470371999E+08,  2.263504514090717E+03,  2.927933422201698E+01, -1.523747500528210E+00,  9.669217287854304E-04,  5.070307693571604E+02,  1.520040006272142E+08,  1.272966502238452E-01,
2454271.500000000, 2007-Jun-20 , -4.710168257736653E+06, -1.519416041691023E+08,  2.350151393912733E+03,  2.929660848183594E+01, -1.026233657985154E+00,  1.029653040573619E-03,  5.070661048152248E+02,  1.520145939310418E+08,  1.179862727132945E-01,
2454272.500000000, 2007-Jun-21 , -2.178501980221422E+06, -1.520087907346904E+08,  2.439873135462403E+03,  2.930536930091235E+01, -5.290842167196156E-01,  1.038443213821821E-03,  5.070988158992930E+02,  1.520244004673385E+08,  1.090854455593436E-01,
2454273.500000000, 2007-Jun-22 ,  3.535579386272049E+05, -1.520330445376216E+08,  2.528123231135309E+03,  2.930574019692486E+01, -3.244166802356607E-02,  9.961902890911270E-04,  5.071290207824418E+02,  1.520334556635013E+08,  1.005928932235278E-01,
2454274.500000000, 2007-Jun-23 ,  2.885291545503594E+06, -1.520144148364193E+08,  2.610662128522992E+03,  2.929783369516515E+01,  4.635699649147610E-01,  9.069916119185950E-04,  5.071568356796240E+02,  1.520417943598966E+08,  9.249744346303002E-02,
2454275.500000000, 2007-Jun-24 ,  5.415988200018261E+06, -1.519529610526018E+08,  2.683637503109872E+03,  2.928175335962970E+01,  9.588386557687392E-01,  7.756619970847867E-04,  5.071823728344100E+02,  1.520494502063002E+08,  8.478333739417010E-02,
2454276.500000000, 2007-Jun-25 ,  7.944945944967314E+06, -1.518487518919584E+08,  2.743637283712626E+03,  2.925759722019142E+01,  1.453261267002799E+00,  6.075740584319256E-04,  5.072057396007429E+02,  1.520564553866146E+08,  7.743255926735934E-02,
2454277.500000000, 2007-Jun-26 ,  1.047147117295834E+07, -1.517018646006458E+08,  2.787740015454590E+03,  2.922546097908369E+01,  1.946743439938400E+00,  4.087412014944780E-04,  5.072270378126171E+02,  1.520628404299034E+08,  7.042459242739141E-02,
2454278.500000000, 2007-Jun-27 ,  1.299487851773779E+07, -1.515123841259984E+08,  2.813579485461116E+03,  2.918543984529261E+01,  2.439201773803712E+00,  1.860483059858975E-04,  5.072463627809573E+02,  1.520686339096629E+08,  6.373418000306344E-02,
2454279.500000000, 2007-Jun-28 ,  1.551449081451169E+07, -1.512804020225080E+08,  2.819431994050741E+03,  2.913762818734454E+01,  2.930567375409985E+00, -5.247255033546949E-05,  5.072638014367860E+02,  1.520738618871580E+08,  5.732776104332443E-02,
2454280.500000000, 2007-Jun-29 ,  1.802963891703778E+07, -1.510060150319258E+08,  2.804325419209898E+03,  2.908211651441726E+01,  3.420789644476579E+00, -2.974325371389863E-04,  5.072794293517370E+02,  1.520785470181946E+08,  5.115939454793409E-02,
2454281.500000000, 2007-Jun-30 ,  2.053966113460647E+07, -1.506893233740474E+08,  2.768159365847707E+03,  2.901898573461878E+01,  3.909838948466186E+00, -5.380577739251269E-04,  5.072933066284814E+02,  1.520827073211001E+08,  4.516717544519786E-02,
2454282.500000000, 2007-Jul-01 ,  2.304390207348789E+07, -1.503304289053818E+08,  2.711816216357052E+03,  2.894829926823163E+01,  4.397706783125868E+00, -7.624419526852666E-04,  5.073054729646898E+02,  1.520863546969369E+08,  3.927127169318662E-02,
2454283.500000000, 2007-Jul-02 ,  2.554171074877402E+07, -1.499294334146052E+08,  2.637236114293337E+03,  2.887009431900146E+01,  4.884402309374538E+00, -9.581312321100821E-04,  5.073159425104237E+02,  1.520894933877866E+08,  3.337459368403056E-02,
2454284.500000000, 2007-Jul-03 ,  2.803243797125342E+07, -1.494864373905902E+08,  2.547427763812244E+03,  2.878437415196900E+01,  5.369944897455847E+00, -1.113012662363744E-03,  5.073246993700521E+02,  1.520921186282590E+08,  2.736662789754625E-02,
2454285.500000000, 2007-Jul-04 ,  3.051543317981464E+07, -1.490015395872939E+08,  2.446393270760775E+03,  2.869110326288281E+01,  5.854353331421101E+00, -1.216389994114220E-03,  5.073316946471551E+02,  1.520942157595761E+08,  2.113020414416715E-02,
2454286.500000000, 2007-Jul-05 ,  3.299004103094742E+07, -1.484748376123635E+08,  2.338958041578531E+03,  2.859020672192539E+01,  6.337633212255940E+00, -1.260075450552733E-03,  5.073368457525999E+02,  1.520957600221387E+08,  1.455022714360654E-02,
2454287.500000000, 2007-Jul-06 ,  3.545559812603469E+07, -1.479064296145594E+08,  2.230511818841100E+03,  2.848157398476654E+01,  6.819764417551368E+00, -1.239330841728670E-03,  5.073400383542599E+02,  1.520967171400378E+08,  7.523059310828137E-03,
2454288.500000000, 2007-Jul-07 ,  3.791143024275686E+07, -1.472964169954216E+08,  2.126679145112634E+03,  2.836506661375721E+01,  7.300690131184830E+00, -1.153547540974742E-03,  5.073411309853412E+02,  1.520970447025954E+08, -3.455762067740116E-05,
2454289.500000000, 2007-Jul-08 ,  4.035685037173274E+07, -1.466449079677396E+08,  2.032944207385182E+03,  2.824052906550582E+01,  7.780308307976296E+00, -1.006618394002956E-03,  5.073399620796952E+02,  1.520966942734986E+08, -8.177639369323524E-03,
2454290.500000000, 2007-Jul-09 ,  4.279115779474343E+07, -1.459520217287967E+08,  1.954257640726864E+03,  2.810780194634891E+01,  8.258466058801893E+00, -8.069786211177821E-04,  5.073363590909886E+02,  1.520956141246581E+08, -1.692639793088086E-02,
2454291.500000000, 2007-Jul-10 ,  4.521363840300017E+07, -1.452178929691449E+08,  1.894655721105635E+03,  2.796673740390946E+01,  8.734957663128299E+00, -5.672660558424525E-04,  5.073301492709123E+02,  1.520937524674337E+08, -2.626140608756726E-02,
2454292.500000000, 2007-Jul-11 ,  4.762356641638190E+07, -1.444426763517873E+08,  1.856928418770432E+03,  2.781721597592447E+01,  9.209527497422132E+00, -3.035147329946142E-04,  5.073211714714911E+02,  1.520910609908777E+08, -3.612156850353419E-02,
2454293.500000000, 2007-Jul-12 ,  5.002020755995637E+07, -1.436265504717321E+08,  1.842379781015217E+03,  2.765916303694986E+01,  9.681879335584041E+00, -3.382191775935794E-05,  5.073092879318313E+02,  1.520874983953135E+08, -4.640654325540589E-02,
2454294.500000000, 2007-Jul-13 ,  5.240282352963677E+07, -1.427697207149101E+08,  1.850724209740758E+03,  2.749256155846069E+01,  1.015169243038924E+01,  2.234352045022980E-04,  5.072943945537556E+02,  1.520830334728922E+08, -5.698492943774322E-02,
2454295.500000000, 2007-Jul-14 ,  5.477067726452605E+07, -1.418724204933586E+08,  1.880146740004420E+03,  2.731745746479877E+01,  1.061864247668597E+01,  4.515481792055631E-04,  5.072764279943485E+02,  1.520776472338857E+08, -6.770793320011229E-02,
2454296.500000000, 2007-Jul-15 ,  5.712303827332371E+07, -1.409349106078886E+08,  1.927523238241673E+03,  2.713395539609644E+01,  1.108242313171544E+01,  6.371534024998127E-04,  5.072553683126911E+02,  1.520713337001570E+08, -7.842595491813094E-02,
2454297.500000000, 2007-Jul-16 ,  5.945918720153551E+07, -1.399574769156969E+08,  1.988758479468524E+03,  2.694220581223317E+01,  1.154276293311452E+01,  7.712320692565555E-04,  5.072312368998247E+02,  1.520640992845788E+08, -8.900402049364579E-02,
2454298.500000000, 2007-Jul-17 ,  6.177841904425025E+07, -1.389404268743101E+08,  2.059174143940210E+03,  2.674238735455515E+01,  1.199943403389280E+01,  8.492628913217004E-04,  5.072040905947665E+02,  1.520559610270597E+08, -9.933233024883559E-02,
2454299.500000000, 2007-Jul-18 ,  6.408004481211243E+07, -1.378840857132968E+08,  2.133877032451332E+03,  2.653468947670848E+01,  1.245225227190872E+01,  8.706538941565256E-04,  5.071740136983719E+02,  1.520469442003606E+08, -1.093302273850111E-01,
2454300.500000000, 2007-Jul-19 ,  6.636339185539827E+07, -1.367887928983690E+08,  2.208058340087533E+03,  2.631929921828233E+01,  1.290107087062027E+01,  8.377756148494342E-04,  5.071411097312127E+02,  1.520370798391680E+08, -1.189442882971807E-01,
2454301.500000000, 2007-Jul-20 ,  6.862780328990948E+07, -1.356548992893687E+08,  2.277204924963415E+03,  2.609639370991875E+01,  1.334577126520367E+01,  7.549426552930782E-04,  5.071054943311453E+02,  1.520264026108391E+08, -1.281427486680006E-01,
2454302.500000000, 2007-Jul-21 ,  7.087263701153371E+07, -1.344827650990899E+08,  2.337229732885957E+03,  2.586613794460801E+01,  1.378625417194721E+01,  6.275904712014224E-04,  5.070672899839468E+02,  1.520149492356862E+08, -1.369087356321193E-01,
2454303.500000000, 2007-Jul-22 ,  7.309726469061415E+07, -1.332727585378894E+08,  2.384544030793011E+03,  2.562868623433433E+01,  1.422243286774728E+01,  4.617602387604336E-04,  5.070266226392838E+02,  1.520027574724693E+08, -1.452342005288927E-01,
2454304.500000000, 2007-Jul-23 ,  7.530107098526359E+07, -1.320252549105935E+08,  2.416099003478885E+03,  2.538418552822991E+01,  1.465422949948013E+01,  2.638999307373879E-04,  5.069836198330196E+02,  1.519898655554785E+08, -1.531156574170299E-01,
2454305.500000000, 2007-Jul-24 ,  7.748345306267977E+07, -1.307406358982346E+08,  2.429422108016908E+03,  2.513277898197524E+01,  1.508157445660003E+01,  4.093040045205498E-05,  5.069384097131766E+02,  1.519763119025243E+08, -1.605522190464106E-01,
2454306.500000000, 2007-Jul-25 ,  7.964382039159627E+07, -1.294192887754620E+08,  2.422667794875801E+03,  2.487460846746734E+01,  1.550440839175510E+01, -1.995029259358461E-04,  5.068911202814808E+02,  1.519621348875588E+08, -1.675460689807359E-01,
2454307.500000000, 2007-Jul-26 ,  8.178159466590139E+07, -1.280616053638399E+08,  2.394694529429078E+03,  2.460981493180745E+01,  1.592268616768535E+01, -4.486911064383037E-04,  5.068418781531818E+02,  1.519473724688789E+08, -1.741053065091042E-01,
2454308.500000000, 2007-Jul-27 ,  8.389620963282786E+07, -1.266679805982445E+08,  2.345170545771718E+03,  2.433853569745624E+01,  1.633638164833416E+01, -6.965585629412629E-04,  5.067908061865024E+02,  1.519320614784532E+08, -1.802488692242797E-01,
2454309.500000000, 2007-Jul-28 ,  8.598711053319579E+07, -1.252388106976372E+08,  2.274698815494776E+03,  2.406089813245201E+01,  1.674549175711072E+01, -9.315492939778736E-04,  5.067380194730586E+02,  1.519162364198801E+08, -1.860128169935059E-01,
